"","Plot","Year","Tag","Species","DBH","RingWidth","Core","BAI","Genus","Precip","Temp","FireCount","LastBurn","SinceBurn","BurnIn3"
"202","F122",2000,"52","QUMA",50.1,0.708,"052-A-1",1067.66553836716,"QU",112.43,21.9,6,1990,10,0
"203","F122",2008,"52","QUMA",50.1,0.821,"052-A-1",1268.62612984266,"QU",91.46,21.7666666666667,6,2007,1,3
"204","F122",2004,"52","QUMA",50.1,0.771,"052-B-1",1171.92477893886,"QU",104.996666666667,20.8,6,1994,10,0
"205","F122",2016,"52","QUMA",50.1,0.781,"052-B-1",1221.8921242535,"QU",142.603333333333,23.3,6,2015,1,2
"206","F122",2015,"52","QUMA",50.1,0.054,"052-B-1",84.3425641656092,"QU",138.086666666667,21.2,6,2015,0,3
"207","F122",2000,"52","QUMA",50.1,0.732,"052-B-1",1099.1939087873,"QU",112.43,21.9,6,1990,10,0
"208","F122",2011,"52","QUMA",50.1,1.008,"052-B-1",1566.59171971828,"QU",129.293333333333,23.1333333333333,6,2007,4,0
"209","F122",2005,"52","QUMA",50.1,0.664,"052-A-1",1019.20312903096,"QU",55.1233333333333,23.9,6,1995,10,0
"210","F122",2011,"52","QUMA",50.1,0.689,"052-A-1",1073.40181951724,"QU",129.293333333333,23.1333333333333,6,2007,4,0
"211","F122",2016,"52","QUMA",50.1,0.3,"052-A-1",471.451898020396,"QU",142.603333333333,23.3,6,2015,1,2
"212","F122",2006,"52","QUMA",50.1,0.965,"052-B-1",1476.16161292801,"QU",93.5633333333333,22.7,6,2006,0,1
"213","F122",2003,"52","QUMA",50.1,0.63,"052-B-1",954.831041045667,"QU",93.34,21.6666666666667,6,1993,10,0
"214","F122",2014,"52","QUMA",50.1,0.426,"052-A-1",667.70849799266,"QU",166.476666666667,21.7,6,2013,1,2
"215","F122",2001,"52","QUMA",50.1,1.051,"052-B-1",1584.10133924916,"QU",83.6233333333333,22.8333333333333,6,1991,10,0
"216","F122",2013,"52","QUMA",50.1,0.562,"052-A-1",879.129264110981,"QU",75.7033333333333,21.7,6,2013,0,2
"217","F122",2009,"52","QUMA",50.1,0.882,"052-B-1",1361.89538187857,"QU",95.1233333333333,20.4,6,2007,2,3
"218","F122",2010,"52","QUMA",50.1,0.414,"052-A-1",643.541256150993,"QU",196.913333333333,23.6333333333333,6,2007,3,2
"219","F122",2001,"52","QUMA",50.1,1.234,"052-A-1",1868.40328187795,"QU",83.6233333333333,22.8333333333333,6,1991,10,0
"220","F122",2013,"52","QUMA",50.1,0.212,"052-B-1",330.665771214004,"QU",75.7033333333333,21.7,6,2013,0,2
"221","F122",2002,"52","QUMA",50.1,1.124,"052-A-1",1710.17838787981,"QU",104.563333333333,23.8333333333333,6,1992,10,0
"222","HH115",2003,"1427","QUAL",54.8,0.613,"1427-N-1",1024.32912439203,"QU",93.34,21.6666666666667,1,1993,10,0
"223","HH115",2001,"1440","QUAL",50.8,0.684,"1440-N-1",1023.53993432641,"QU",83.6233333333333,22.8333333333333,1,1991,10,0
"224","HH115",2009,"1440","QUAL",50.8,0.728,"1440-N-1",1117.24288636974,"QU",95.1233333333333,20.4,1,1999,10,0
"225","HH115",2015,"1437","QUAL",41.8,0.01,"1437-S-1",13.1302864956734,"QU",138.086666666667,21.2,1,2012,3,1
"226","HH115",2004,"1436","QUAL",48.1,0.907,"1436-N-1",1331.29958381286,"QU",104.996666666667,20.8,1,1994,10,0
"227","HH115",2003,"1433","QUAL",65.6,1.23,"1433-E-1",2409.13309100691,"QU",93.34,21.6666666666667,1,1993,10,0
"228","HH115",2012,"1436","QUAL",48.1,0.441,"1436-W-1",660.513801568218,"QU",66.03,23.4666666666667,1,2012,0,1
"229","HH115",2000,"1436","QUAL",48.1,0.504,"1436-N-1",733.191930662373,"QU",112.43,21.9,1,1990,10,0
"230","HH115",2002,"1433","QUAL",65.6,1.339,"1433-E-1",2611.81863676072,"QU",104.563333333333,23.8333333333333,1,1992,10,0
"231","HH115",2000,"1437","QUAL",41.8,0.019,"1437-S-1",24.8641570479891,"QU",112.43,21.9,1,1990,10,0
"232","HH115",2009,"1427","QUAL",54.8,1.133,"1427-N-1",1915.52919800909,"QU",95.1233333333333,20.4,1,1999,10,0
"233","HH115",2007,"1437","QUAL",41.8,0.026,"1437-S-1",34.084671796033,"QU",121.196666666667,22.5666666666667,1,1997,10,0
"234","HH115",2010,"1437","QUAL",41.8,0.168,"1437-S-1",220.445254909508,"QU",196.913333333333,23.6333333333333,1,2000,10,0
"235","HH115",2001,"1433","QUAL",65.6,1.181,"1433-N-3",2317.85292579329,"QU",83.6233333333333,22.8333333333333,1,1991,10,0
"236","HH115",2011,"1433","QUAL",65.6,0.796,"1433-N-3",1620.12853003954,"QU",129.293333333333,23.1333333333333,1,2001,10,0
"237","HH115",2009,"1440","QUAL",50.8,1.005,"1440-E-1",1557.42377638172,"QU",95.1233333333333,20.4,1,1999,10,0
"238","HH115",2012,"1433","QUAL",65.6,0.557,"1433-E-1",1136.59293255843,"QU",66.03,23.4666666666667,1,2012,0,1
"239","HH115",2006,"1436","QUAL",48.1,1.364,"1436-N-1",2016.05194137597,"QU",93.5633333333333,22.7,1,1996,10,0
"240","HH115",2004,"1436","QUAL",48.1,0.494,"1436-W-1",724.492207153271,"QU",104.996666666667,20.8,1,1994,10,0
"241","HH115",2016,"1437","QUAL",41.8,0.006,"1437-S-1",7.87847349029575,"QU",142.603333333333,23.3,1,2012,4,0
"242","HH115",2001,"1437","QUAL",41.8,0.03,"1437-N-1",39.2837940093934,"QU",83.6233333333333,22.8333333333333,1,1991,10,0
"243","HH115",2000,"1440","QUAL",50.8,0.985,"1440-N-1",1468.79269319977,"QU",112.43,21.9,1,1990,10,0
"244","HH115",2010,"1440","QUAL",50.8,0.738,"1440-N-1",1135.98854353905,"QU",196.913333333333,23.6333333333333,1,2000,10,0
"245","HH115",2005,"1427","QUAL",54.8,0.19,"1427-N-1",318.451120746749,"QU",55.1233333333333,23.9,1,1995,10,0
"246","HH115",2000,"1411","QUAL",54.7,0.717,"1411-N-1",1192.7982116797,"QU",112.43,21.9,1,1990,10,0
"247","HH115",2001,"1437","QUAL",41.8,0.036,"1437-S-1",47.1172547601564,"QU",83.6233333333333,22.8333333333333,1,1991,10,0
"248","HH115",2003,"1437","QUAL",41.8,0.046,"1437-S-1",60.2195433821089,"QU",93.34,21.6666666666667,1,1993,10,0
"249","HH115",2005,"1440","QUAL",50.8,0.596,"1440-E-1",908.352183045481,"QU",55.1233333333333,23.9,1,1995,10,0
"250","HH115",2013,"1440","QUAL",50.8,1.962,"1440-N-1",3083.18446456719,"QU",75.7033333333333,21.7,1,2012,1,1
"251","HH115",2002,"1411","QUAL",54.7,0.433,"1411-E-1",723.468428080855,"QU",104.563333333333,23.8333333333333,1,1992,10,0
"252","HH115",2007,"1433","QUAL",65.6,0.781,"1433-N-3",1564.92768406315,"QU",121.196666666667,22.5666666666667,1,1997,10,0
"253","HH115",2002,"1436","QUAL",48.1,0.451,"1436-W-1",658.868857371587,"QU",104.563333333333,23.8333333333333,1,1992,10,0
"254","HH115",2004,"1433","QUAL",65.6,1.605,"1433-N-3",3185.20837400131,"QU",104.996666666667,20.8,1,1994,10,0
"255","HH115",2007,"1437","QUAL",41.8,0.037,"1437-N-1",48.5387029137718,"QU",121.196666666667,22.5666666666667,1,1997,10,0
"256","HH115",2009,"1436","QUAL",48.1,0.797,"1436-W-1",1184.96923712325,"QU",95.1233333333333,20.4,1,1999,10,0
"257","HH115",2006,"1437","QUAL",41.8,0.059,"1437-S-1",77.3302309114737,"QU",93.5633333333333,22.7,1,1996,10,0
"258","HH115",2003,"1411","QUAL",54.7,0.495,"1411-E-1",828.502872347926,"QU",93.34,21.6666666666667,1,1993,10,0
"259","HH115",2004,"1437","QUAL",41.8,0.124,"1437-N-1",162.574806018191,"QU",104.996666666667,20.8,1,1994,10,0
"260","HH115",2016,"1427","QUAL",54.8,0.626,"1427-N-1",1076.24996542575,"QU",142.603333333333,23.3,1,2012,4,0
"261","HH115",2001,"1433","QUAL",65.6,1.398,"1433-E-1",2714.88174734555,"QU",83.6233333333333,22.8333333333333,1,1991,10,0
"262","HH115",2008,"1411","QUAL",54.7,0.647,"1411-E-1",1093.64401832934,"QU",91.46,21.7666666666667,1,1998,10,0
"263","HH115",2002,"1440","QUAL",50.8,0.641,"1440-N-1",961.862820758306,"QU",104.563333333333,23.8333333333333,1,1992,10,0
"264","HH115",2004,"1427","QUAL",54.8,0.402,"1427-N-1",673.027880372894,"QU",104.996666666667,20.8,1,1994,10,0
"265","HH115",2016,"1433","QUAL",65.6,0.679,"1433-N-3",1397.85396656854,"QU",142.603333333333,23.3,1,2012,4,0
"266","HH115",2004,"1427","QUAL",54.8,0.894,"1427-E-1",1502.35642924344,"QU",104.996666666667,20.8,1,1994,10,0
"267","HH115",2006,"1427","QUAL",54.8,0.581,"1427-E-1",980.0013839969,"QU",93.5633333333333,22.7,1,1996,10,0
"268","HH115",2010,"1433","QUAL",65.6,1.721,"1433-N-3",3489.20696216995,"QU",196.913333333333,23.6333333333333,1,2000,10,0
"269","HH115",2011,"1440","QUAL",50.8,0.914,"1440-E-1",1428.43741817517,"QU",129.293333333333,23.1333333333333,1,2001,10,0
"270","HH115",2001,"1411","QUAL",54.7,0.175,"1411-E-1",292.060595775341,"QU",83.6233333333333,22.8333333333333,1,1991,10,0
"271","HH115",2002,"1427","QUAL",54.8,0.71,"1427-E-1",1186.41486297393,"QU",104.563333333333,23.8333333333333,1,1992,10,0
"272","HH115",2001,"1436","QUAL",48.1,0.384,"1436-N-1",559.693681323882,"QU",83.6233333333333,22.8333333333333,1,1991,10,0
"273","HH115",2011,"1440","QUAL",50.8,2.634,"1440-N-1",4082.36632414768,"QU",129.293333333333,23.1333333333333,1,2001,10,0
"274","HH115",2013,"1436","QUAL",48.1,1.024,"1436-W-1",1538.42294334914,"QU",75.7033333333333,21.7,1,2012,1,1
"275","HH115",2016,"1440","QUAL",50.8,0.695,"1440-N-1",1107.3912256576,"QU",142.603333333333,23.3,1,2012,4,0
"276","HH115",2015,"1411","QUAL",54.7,0.536,"1411-E-1",919.160091154304,"QU",138.086666666667,21.2,1,2012,3,1
"277","HH115",2010,"1411","QUAL",54.7,0.643,"1411-E-1",1091.0884269534,"QU",196.913333333333,23.6333333333333,1,2000,10,0
"278","HH115",2005,"1440","QUAL",50.8,0.45,"1440-N-1",682.053273942752,"QU",55.1233333333333,23.9,1,1995,10,0
"279","HH115",2000,"1427","QUAL",54.8,0.697,"1427-E-1",1158.81245606998,"QU",112.43,21.9,1,1990,10,0
"280","HH115",2000,"1411","QUAL",54.7,0.503,"1411-E-1",838.394208233585,"QU",112.43,21.9,1,1990,10,0
"281","HH115",2003,"1436","QUAL",48.1,0.431,"1436-W-1",630.844977538838,"QU",93.34,21.6666666666667,1,1993,10,0
"282","HH115",2008,"1436","QUAL",48.1,0.878,"1436-N-1",1306.08028856497,"QU",91.46,21.7666666666667,1,1998,10,0
"283","HH115",2008,"1433","QUAL",65.6,1.354,"1433-N-3",2722.15733663921,"QU",91.46,21.7666666666667,1,1998,10,0
"284","HH115",2001,"1411","QUAL",54.7,0.314,"1411-N-1",523.386131663584,"QU",83.6233333333333,22.8333333333333,1,1991,10,0
"285","HH115",2015,"1433","QUAL",65.6,0.645,"1433-N-3",1325.17547619136,"QU",138.086666666667,21.2,1,2012,3,1
"286","HH115",2005,"1436","QUAL",48.1,0.494,"1436-N-1",727.270191873131,"QU",55.1233333333333,23.9,1,1995,10,0
"287","HH115",2011,"1436","QUAL",48.1,0.714,"1436-W-1",1066.81252056347,"QU",129.293333333333,23.1333333333333,1,2001,10,0
"288","HH115",2014,"1411","QUAL",54.7,0.362,"1411-N-1",619.811638165978,"QU",166.476666666667,21.7,1,2012,2,1
"289","HH115",2005,"1411","QUAL",54.7,0.362,"1411-E-1",608.40722957687,"QU",55.1233333333333,23.9,1,1995,10,0
"290","HH115",2000,"1433","QUAL",65.6,1.883,"1433-N-3",3677.48593998776,"QU",112.43,21.9,1,1990,10,0
"291","HH115",2002,"1440","QUAL",50.8,0.759,"1440-E-1",1143.97991644449,"QU",104.563333333333,23.8333333333333,1,1992,10,0
"292","HH115",2001,"1440","QUAL",50.8,0.451,"1440-E-1",678.041783708196,"QU",83.6233333333333,22.8333333333333,1,1991,10,0
"293","HH115",2007,"1433","QUAL",65.6,0.861,"1433-E-1",1717.06415264906,"QU",121.196666666667,22.5666666666667,1,1997,10,0
"294","HH115",2005,"1437","QUAL",41.8,0.094,"1437-S-1",123.158914320867,"QU",55.1233333333333,23.9,1,1995,10,0
"295","HH115",2006,"1440","QUAL",50.8,0.93,"1440-N-1",1413.60868615998,"QU",93.5633333333333,22.7,1,1996,10,0
"296","HH115",2001,"1427","QUAL",54.8,0.33,"1427-N-1",549.887539147774,"QU",83.6233333333333,22.8333333333333,1,1991,10,0
"297","HH115",2006,"1411","QUAL",54.7,0.748,"1411-E-1",1259.75925161329,"QU",93.5633333333333,22.7,1,1996,10,0
"298","HH115",2004,"1411","QUAL",54.7,0.676,"1411-E-1",1133.93725946539,"QU",104.996666666667,20.8,1,1994,10,0
"299","HH115",2012,"1427","QUAL",54.8,0.484,"1427-N-1",824.474398663358,"QU",66.03,23.4666666666667,1,2012,0,1
"300","HH115",2010,"1436","QUAL",48.1,0.414,"1436-W-1",617.104867068406,"QU",196.913333333333,23.6333333333333,1,2000,10,0
"301","HH115",2009,"1427","QUAL",54.8,0.481,"1427-E-1",816.186164101692,"QU",95.1233333333333,20.4,1,1999,10,0
"302","HH115",2012,"1440","QUAL",50.8,1.136,"1440-N-1",1774.11065289355,"QU",66.03,23.4666666666667,1,2012,0,1
"303","HH115",2013,"1436","QUAL",48.1,0.647,"1436-N-1",973.573654011734,"QU",75.7033333333333,21.7,1,2012,1,1
"304","HH115",2008,"1436","QUAL",48.1,0.77,"1436-W-1",1141.03537390692,"QU",91.46,21.7666666666667,1,1998,10,0
"305","HH115",2006,"1437","QUAL",41.8,0.016,"1437-N-1",20.9870452975795,"QU",93.5633333333333,22.7,1,1996,10,0
"306","HH115",2010,"1436","QUAL",48.1,0.349,"1436-N-1",522.265622953372,"QU",196.913333333333,23.6333333333333,1,2000,10,0
"307","HH115",2006,"1433","QUAL",65.6,1.683,"1433-E-1",3342.90098795615,"QU",93.5633333333333,22.7,1,1996,10,0
"308","HH115",2008,"1440","QUAL",50.8,1.034,"1440-N-1",1581.12952768736,"QU",91.46,21.7666666666667,1,1998,10,0
"309","HH115",2012,"1411","QUAL",54.7,0.258,"1411-E-1",439.627099483875,"QU",66.03,23.4666666666667,1,2012,0,1
"310","HH115",2009,"1436","QUAL",48.1,0.803,"1436-N-1",1198.75372258994,"QU",95.1233333333333,20.4,1,1999,10,0
"311","HH115",2008,"1411","QUAL",54.7,0.913,"1411-N-1",1538.22958146285,"QU",91.46,21.7666666666667,1,1998,10,0
"312","HH115",2011,"1411","QUAL",54.7,0.681,"1411-E-1",1158.40214521984,"QU",129.293333333333,23.1333333333333,1,2001,10,0
"313","HH115",2004,"1433","QUAL",65.6,1.837,"1433-E-1",3615.73045939093,"QU",104.996666666667,20.8,1,1994,10,0
"314","HH115",2009,"1437","QUAL",41.8,0.006,"1437-N-1",7.87327101288311,"QU",95.1233333333333,20.4,1,1999,10,0
"315","HH115",2015,"1440","QUAL",50.8,0.969,"1440-N-1",1538.90868698046,"QU",138.086666666667,21.2,1,2012,3,1
"316","HH115",2015,"1440","QUAL",50.8,0.965,"1440-E-1",1529.91859862882,"QU",138.086666666667,21.2,1,2012,3,1
"317","HH115",2014,"1411","QUAL",54.7,0.524,"1411-E-1",896.83691393477,"QU",166.476666666667,21.7,1,2012,2,1
"318","HH115",2004,"1440","QUAL",50.8,0.834,"1440-E-1",1267.33669769551,"QU",104.996666666667,20.8,1,1994,10,0
"319","HH115",2012,"1437","QUAL",41.8,0.009,"1437-N-1",11.8131015190492,"QU",66.03,23.4666666666667,1,2012,0,1
"320","HH115",2011,"1436","QUAL",48.1,0.562,"1436-N-1",842.620702786265,"QU",129.293333333333,23.1333333333333,1,2001,10,0
"321","HH115",2008,"1437","QUAL",41.8,0.035,"1437-N-1",45.9229060562932,"QU",91.46,21.7666666666667,1,1998,10,0
"322","HH115",2002,"1433","QUAL",65.6,0.952,"1433-N-3",1874.79256505221,"QU",104.563333333333,23.8333333333333,1,1992,10,0
"323","HH115",2009,"1437","QUAL",41.8,0.07,"1437-S-1",91.7998506120025,"QU",95.1233333333333,20.4,1,1999,10,0
"324","HH115",2003,"1440","QUAL",50.8,1.172,"1440-E-1",1773.57158072694,"QU",93.34,21.6666666666667,1,1993,10,0
"325","HH115",2003,"1427","QUAL",54.8,0.707,"1427-E-1",1184.5491496369,"QU",93.34,21.6666666666667,1,1993,10,0
"326","HH115",2000,"1427","QUAL",54.8,0.609,"1427-N-1",1012.99593570844,"QU",112.43,21.9,1,1990,10,0
"327","HH115",2011,"1427","QUAL",54.8,0.585,"1427-N-1",994.559166212105,"QU",129.293333333333,23.1333333333333,1,2001,10,0
"328","HH115",2003,"1433","QUAL",65.6,1.146,"1433-N-3",2264.39398612899,"QU",93.34,21.6666666666667,1,1993,10,0
"329","HH115",2014,"1433","QUAL",65.6,1.076,"1433-N-3",2204.86274056451,"QU",166.476666666667,21.7,1,2012,2,1
"330","HH115",2008,"1427","QUAL",54.8,0.726,"1427-E-1",1229.16216235298,"QU",91.46,21.7666666666667,1,1998,10,0
"331","HH115",2006,"1440","QUAL",50.8,1.393,"1440-E-1",2131.74895425085,"QU",93.5633333333333,22.7,1,1996,10,0
"332","HH115",2003,"1436","QUAL",48.1,0.464,"1436-N-1",679.063244285157,"QU",93.34,21.6666666666667,1,1993,10,0
"333","HH115",2015,"1433","QUAL",65.6,0.599,"1433-E-1",1230.77974641916,"QU",138.086666666667,21.2,1,2012,3,1
"334","HH115",2000,"1437","QUAL",41.8,0.09,"1437-N-1",117.817452827556,"QU",112.43,21.9,1,1990,10,0
"335","HH115",2009,"1411","QUAL",54.7,1.446,"1411-N-1",2446.94850461003,"QU",95.1233333333333,20.4,1,1999,10,0
"336","HH115",2000,"1433","QUAL",65.6,2.622,"1433-E-1",5058.74598902722,"QU",112.43,21.9,1,1990,10,0
"337","HH115",2012,"1427","QUAL",54.8,0.333,"1427-E-1",569.742897948537,"QU",66.03,23.4666666666667,1,2012,0,1
"338","HH115",2015,"1437","QUAL",41.8,0.013,"1437-N-1",17.0661460287297,"QU",138.086666666667,21.2,1,2012,3,1
"339","HH115",2007,"1436","QUAL",48.1,0.273,"1436-W-1",403.654371343723,"QU",121.196666666667,22.5666666666667,1,1997,10,0
"340","HH115",2002,"1437","QUAL",41.8,0.108,"1437-N-1",141.468480730772,"QU",104.563333333333,23.8333333333333,1,1992,10,0
"341","HH115",2014,"1427","QUAL",54.8,0.383,"1427-E-1",657.431628998148,"QU",166.476666666667,21.7,1,2012,2,1
"342","HH115",2000,"1440","QUAL",50.8,1.443,"1440-E-1",2160.84691947913,"QU",112.43,21.9,1,1990,10,0
"343","HH115",2010,"1440","QUAL",50.8,1.136,"1440-E-1",1768.07215995498,"QU",196.913333333333,23.6333333333333,1,2000,10,0
"344","HH115",2002,"1427","QUAL",54.8,0.274,"1427-N-1",457.09321109808,"QU",104.563333333333,23.8333333333333,1,1992,10,0
"345","HH115",2007,"1427","QUAL",54.8,0.351,"1427-E-1",593.076744374203,"QU",121.196666666667,22.5666666666667,1,1997,10,0
"346","HH115",2006,"1411","QUAL",54.7,0.363,"1411-N-1",609.400252457241,"QU",93.5633333333333,22.7,1,1996,10,0
"347","HH115",2014,"1440","QUAL",50.8,1.191,"1440-N-1",1883.39406666699,"QU",166.476666666667,21.7,1,2012,2,1
"348","HH115",2005,"1411","QUAL",54.7,0.271,"1411-N-1",454.411934024745,"QU",55.1233333333333,23.9,1,1995,10,0
"349","HH115",2011,"1437","QUAL",41.8,0.03,"1437-S-1",39.3838851513455,"QU",129.293333333333,23.1333333333333,1,2001,10,0
"350","HH115",2014,"1436","QUAL",48.1,0.321,"1436-N-1",484.001131246811,"QU",166.476666666667,21.7,1,2012,2,1
"351","HH115",2003,"1440","QUAL",50.8,0.929,"1440-N-1",1398.60794252223,"QU",93.34,21.6666666666667,1,1993,10,0
"352","HH115",2000,"1436","QUAL",48.1,0.458,"1436-W-1",666.935490270723,"QU",112.43,21.9,1,1990,10,0
"353","HH115",2014,"1433","QUAL",65.6,0.869,"1433-E-1",1781.54755354531,"QU",166.476666666667,21.7,1,2012,2,1
"354","HH115",2010,"1411","QUAL",54.7,0.998,"1411-N-1",1696.49714143086,"QU",196.913333333333,23.6333333333333,1,2000,10,0
"355","HH115",2015,"1436","QUAL",48.1,0.298,"1436-W-1",449.408988564693,"QU",138.086666666667,21.2,1,2012,3,1
"356","HH115",2008,"1427","QUAL",54.8,1.001,"1427-N-1",1685.64988487405,"QU",91.46,21.7666666666667,1,1998,10,0
"357","HH115",2011,"1437","QUAL",41.8,0.035,"1437-N-1",45.9350011879668,"QU",129.293333333333,23.1333333333333,1,2001,10,0
"358","HH115",2001,"1427","QUAL",54.8,0.639,"1427-E-1",1065.06528925168,"QU",83.6233333333333,22.8333333333333,1,1991,10,0
"359","HH115",2012,"1433","QUAL",65.6,0.457,"1433-N-3",931.948110555099,"QU",66.03,23.4666666666667,1,2012,0,1
"360","HH115",2015,"1427","QUAL",54.8,0.349,"1427-E-1",599.872128664389,"QU",138.086666666667,21.2,1,2012,3,1
"361","HH115",2010,"1433","QUAL",65.6,2.042,"1433-E-1",4128.44549616423,"QU",196.913333333333,23.6333333333333,1,2000,10,0
"362","HH115",2016,"1440","QUAL",50.8,1.172,"1440-E-1",1865.96634845657,"QU",142.603333333333,23.3,1,2012,4,0
"363","HH115",2013,"1437","QUAL",41.8,0.013,"1437-N-1",17.0642673563269,"QU",75.7033333333333,21.7,1,2012,1,1
"364","HH115",2014,"1436","QUAL",48.1,0.249,"1436-W-1",375.084985362533,"QU",166.476666666667,21.7,1,2012,2,1
"365","HH115",2007,"1411","QUAL",54.7,0.32,"1411-N-1",537.898970254204,"QU",121.196666666667,22.5666666666667,1,1997,10,0
"366","HH115",2009,"1433","QUAL",65.6,1.164,"1433-N-3",2349.37856616929,"QU",95.1233333333333,20.4,1,1999,10,0
"367","HH115",2016,"1427","QUAL",54.8,0.207,"1427-E-1",356.159654226207,"QU",142.603333333333,23.3,1,2012,4,0
"368","HH115",2015,"1411","QUAL",54.7,0.485,"1411-N-1",831.701170748818,"QU",138.086666666667,21.2,1,2012,3,1
"369","HH115",2013,"1440","QUAL",50.8,1.35,"1440-E-1",2122.9755321197,"QU",75.7033333333333,21.7,1,2012,1,1
"370","HH115",2007,"1427","QUAL",54.8,0.153,"1427-N-1",257.09209971808,"QU",121.196666666667,22.5666666666667,1,1997,10,0
"371","HH115",2003,"1411","QUAL",54.7,0.489,"1411-N-1",817.636989288213,"QU",93.34,21.6666666666667,1,1993,10,0
"372","HH115",2013,"1433","QUAL",65.6,0.807,"1433-E-1",1650.19148885849,"QU",75.7033333333333,21.7,1,2012,1,1
"373","HH115",2006,"1427","QUAL",54.8,0.51,"1427-N-1",855.911399002825,"QU",93.5633333333333,22.7,1,1996,10,0
"374","HH115",2002,"1411","QUAL",54.7,0.43,"1411-N-1",717.744028434255,"QU",104.563333333333,23.8333333333333,1,1992,10,0
"375","HH115",2012,"1440","QUAL",50.8,0.417,"1440-E-1",653.448705265502,"QU",66.03,23.4666666666667,1,2012,0,1
"376","HH115",2016,"1433","QUAL",65.6,0.672,"1433-E-1",1383.45787898562,"QU",142.603333333333,23.3,1,2012,4,0
"377","HH115",2013,"1427","QUAL",54.8,0.532,"1427-E-1",911.665583118031,"QU",75.7033333333333,21.7,1,2012,1,1
"378","HH115",2011,"1411","QUAL",54.7,0.667,"1411-N-1",1137.32016727559,"QU",129.293333333333,23.1333333333333,1,2001,10,0
"379","HH115",2013,"1411","QUAL",54.7,0.809,"1411-E-1",1381.232465856,"QU",75.7033333333333,21.7,1,2012,1,1
"380","HH115",2005,"1436","QUAL",48.1,0.461,"1436-W-1",677.478056322436,"QU",55.1233333333333,23.9,1,1995,10,0
"381","HH115",2014,"1427","QUAL",54.8,0.551,"1427-N-1",942.630801064015,"QU",166.476666666667,21.7,1,2012,2,1
"382","HH115",2007,"1436","QUAL",48.1,0.394,"1436-N-1",584.525344879072,"QU",121.196666666667,22.5666666666667,1,1997,10,0
"383","HH115",2016,"1437","QUAL",41.8,0.024,"1437-N-1",31.5095208642374,"QU",142.603333333333,23.3,1,2012,4,0
"384","HH115",2001,"1436","QUAL",48.1,0.296,"1436-W-1",431.733697145196,"QU",83.6233333333333,22.8333333333333,1,1991,10,0
"385","HH115",2002,"1436","QUAL",48.1,0.525,"1436-N-1",766.705451489138,"QU",104.563333333333,23.8333333333333,1,1992,10,0
"386","HH115",2013,"1411","QUAL",54.7,0.448,"1411-N-1",765.91968575939,"QU",75.7033333333333,21.7,1,2012,1,1
"387","HH115",2014,"1437","QUAL",41.8,0.01,"1437-N-1",13.1270820711791,"QU",166.476666666667,21.7,1,2012,2,1
"388","HH115",2009,"1411","QUAL",54.7,0.396,"1411-E-1",670.668556856411,"QU",95.1233333333333,20.4,1,1999,10,0
"389","HH115",2013,"1433","QUAL",65.6,0.802,"1433-N-3",1638.66968209352,"QU",75.7033333333333,21.7,1,2012,1,1
"390","HH115",2005,"1437","QUAL",41.8,0.026,"1437-N-1",34.1005179893248,"QU",55.1233333333333,23.9,1,1995,10,0
"391","HH115",2014,"1440","QUAL",50.8,0.885,"1440-E-1",1397.94239611857,"QU",166.476666666667,21.7,1,2012,2,1
"392","HH115",2016,"1411","QUAL",54.7,0.309,"1411-N-1",530.658739585878,"QU",142.603333333333,23.3,1,2012,4,0
"393","HH115",2007,"1411","QUAL",54.7,0.283,"1411-E-1",477.536776574503,"QU",121.196666666667,22.5666666666667,1,1997,10,0
"394","HH115",2008,"1440","QUAL",50.8,1.257,"1440-E-1",1939.00937982063,"QU",91.46,21.7666666666667,1,1998,10,0
"395","HH115",2007,"1440","QUAL",50.8,0.471,"1440-N-1",717.997445005661,"QU",121.196666666667,22.5666666666667,1,1997,10,0
"396","HH115",2004,"1437","QUAL",41.8,0.102,"1437-S-1",133.577717329992,"QU",104.996666666667,20.8,1,1994,10,0
"397","HH115",2016,"1436","QUAL",48.1,0.31,"1436-W-1",468.098122198971,"QU",142.603333333333,23.3,1,2012,4,0
